AFGHANISTAN,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,..,..,..,..,..,..
Tourism expenditure in the country - US$ Mn,23.7,19.5,32.4,39.8,60.4,56.9
Travel - US$ Mn,4.2,2.4,4.5,3.1,3.4,2.9
Passenger transport - US$ Mn,19.5,17.1,27.9,36.7,57,54
Outbound tourism,,,,,,
Departures - Thousands,..,..,..,..,15,15
Tourism expenditure in other countries - US$ Mn,..,..,24.9,13.8,13.3,14.1
Travel - US$ Mn,10.8,5.8,17.8,8.4,6.8,7.2
Passenger transport - US$ Mn,..,..,7.1,5.4,6.5,6.9
THAILAND,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,"14,584","14,150","15,936","19,230","22,354","26,547"
Tourism expenditure in the country - US$ Mn,"22,497","19,814","23,809","30,926","37,740","46,042"
Travel - US$ Mn,"18,163","16,058","20,116","27,186","33,827","42,082"
Passenger transport - US$ Mn,"4,334","3,756","3,693","3,740","3,913","3,960"
Outbound tourism,,,,,,
Departures - Thousands,"3,908","4,653","5,451","5,397","5,721","5,970"
Tourism expenditure in other countries - US$ Mn,"6,700","5,749","7,151","7,320","7,864","8,385"
Travel - US$ Mn,"5,003","4,433","5,623","5,716","6,219","6,650"
Passenger transport - US$ Mn,"1,697","1,316","1,528","1,604","1,645","1,735"
THE FORMER YUGOSLAV REPUBLIC OF MACEDONIA,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,255,259,262,327,351,400
Tourism expenditure in the country - US$ Mn,262,232,209,242,237,270
Travel - US$ Mn,228,218,197,240,234,267
Passenger transport - US$ Mn,34,14,12,2,3,3
Outbound tourism,,,,,,
Departures - Thousands,..,..,..,..,..,..
Tourism expenditure in other countries - US$ Mn,190,150,141,159,153,168
Travel - US$ Mn,136,100,92,113,111,131
Passenger transport - US$ Mn,54,50,49,46,42,37
TIMOR-LESTE,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,36,44,40,51,58,..
Tourism expenditure in the country - US$ Mn,..,..,..,..,..,..
Travel - US$ Mn,14,16,24,18,16,29
Passenger transport - US$ Mn,..,..,..,..,..,..
Outbound tourism,,,,,,
Departures - Thousands,..,..,..,..,..,..
Tourism expenditure in other countries - US$ Mn,51,69,68,62,87,57
Travel - US$ Mn,40,58,52,49,68,40
Passenger transport - US$ Mn,11,11,16,13,19,17
TOGO,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,74,150,202,300,235,327
Tourism expenditure in the country - US$ Mn,44,73,105,..,..,..
Travel - US$ Mn,40,68,66,..,..,..
Passenger transport - US$ Mn,4,5,39,..,..,..
Outbound tourism,,,,,,
Departures - Thousands,..,..,..,..,..,..
Tourism expenditure in other countries - US$ Mn,68,94,89,..,..,..
Travel - US$ Mn,19,47,46,..,..,..
Passenger transport - US$ Mn,49,47,43,..,..,..
TONGA,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,50,46,47,46,48,45
Tourism expenditure in the country - US$ Mn,19.5,16.8,28,29.8,42.3,..
Travel - US$ Mn,19.1,16,26.9,28.1,40.5,..
Passenger transport - US$ Mn,0.4,0.8,1.1,1.7,1.8,..
Outbound tourism,,,,,,
Departures - Thousands,..,..,..,..,..,..
Tourism expenditure in other countries - US$ Mn,25.1,19.1,20.4,27.4,27.5,..
Travel - US$ Mn,8.7,7.2,9,14.2,13.8,..
Passenger transport - US$ Mn,16.4,11.9,11.4,13.2,13.7,..
TRINIDAD AND TOBAGO,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,437,419,388,431,455,434
Tourism expenditure in the country - US$ Mn,557,548,630,650,..,..
Travel - US$ Mn,397,367,450,472,..,..
Passenger transport - US$ Mn,160,181,180,178,..,..
Outbound tourism,,,,,,
Departures - Thousands,..,270,273,..,..,..
Tourism expenditure in other countries - US$ Mn,102,136,97,192,..,..
Travel - US$ Mn,75,105,71,150,..,..
Passenger transport - US$ Mn,27,31,26,42,..,..
TUNISIA,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,"7,050","6,901","6,903","4,785","5,950","6,269"
Tourism expenditure in the country - US$ Mn,"3,909","3,524","3,477","2,529","2,931","2,863"
Travel - US$ Mn,"2,953","2,773","2,645","1,914","2,227","2,191"
Passenger transport - US$ Mn,956,751,832,615,704,672
Outbound tourism,,,,,,
Departures - Thousands,"3,118","2,623","2,250","2,303",..,..
Tourism expenditure in other countries - US$ Mn,555,478,611,678,673,768
Travel - US$ Mn,458,415,547,607,593,675
Passenger transport - US$ Mn,97,63,64,71,80,93
TURKEY,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,"29,792","30,187","31,364","34,654","35,698","37,795"
Tourism expenditure in the country - US$ Mn,"26,446","26,331","26,318","30,093","31,455","34,863"
Travel - US$ Mn,"23,365","22,980","22,585","25,054","25,345","27,997"
Passenger transport - US$ Mn,"3,081","3,351","3,733","5,039","6,110","6,866"
Outbound tourism,,,,,,
Departures - Thousands,"4,893","5,561","6,557","6,282","5,803","7,526"
Tourism expenditure in other countries - US$ Mn,"4,509","5,061","5,817","5,372","4,605","5,268"
Travel - US$ Mn,"3,824","4,575","5,194","4,883","4,094","4,817"
Passenger transport - US$ Mn,685,486,623,489,511,451
TURKMENISTAN,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,..,..,..,..,..,..
Tourism expenditure in the country - US$ Mn,..,..,..,..,..,..
Travel - US$ Mn,..,..,..,..,..,..
Passenger transport - US$ Mn,..,..,..,..,..,..
Outbound tourism,,,,,,
Departures - Thousands,..,..,..,..,..,..
Tourism expenditure in other countries - US$ Mn,..,..,..,..,..,..
Travel - US$ Mn,..,..,..,..,..,..
Passenger transport - US$ Mn,..,..,..,..,..,..
TURKS AND CAICOS ISLANDS,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,352,351,281,354,292,291
Tourism expenditure in the country - US$ Mn,..,..,..,..,..,..
Travel - US$ Mn,..,..,..,..,..,..
Passenger transport - US$ Mn,..,..,..,..,..,..
Outbound tourism,,,,,,
Departures - Thousands,..,..,..,..,..,..
Tourism expenditure in other countries - US$ Mn,..,..,..,..,..,..
Travel - US$ Mn,..,..,..,..,..,..
Passenger transport - US$ Mn,..,..,..,..,..,..
TUVALU,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,1.7,1.6,1.7,1.2,..,..
Tourism expenditure in the country - US$ Mn,..,..,..,..,..,..
Travel - US$ Mn,..,..,..,..,..,..
Passenger transport - US$ Mn,..,..,..,..,..,..
Outbound tourism,,,,,,
Departures - Thousands,..,..,..,2,..,..
Tourism expenditure in other countries - US$ Mn,..,..,..,..,..,..
Travel - US$ Mn,..,..,..,..,..,..
Passenger transport - US$ Mn,..,..,..,..,..,..
UGANDA,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,844,807,946,"1,151","1,197","1,206"
Tourism expenditure in the country - US$ Mn,536,683,802,977,"1,157","1,204"
Travel - US$ Mn,498,667,784,960,"1,135","1,184"
Passenger transport - US$ Mn,38,16,18,17,22,20
Outbound tourism,,,,,,
Departures - Thousands,337,311,324,367,382,378
Tourism expenditure in other countries - US$ Mn,315,351,464,540,642,592
Travel - US$ Mn,156,192,320,405,484,453
Passenger transport - US$ Mn,159,159,144,135,158,139
UKRAINE,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,"25,449","20,798","21,203","21,415","23,013","24,671"
Tourism expenditure in the country - US$ Mn,"6,722","4,349","4,696","5,406","5,988","5,946"
Travel - US$ Mn,"5,768","3,576","3,788","4,294","4,842","5,083"
Passenger transport - US$ Mn,954,773,908,"1,112","1,146",863
Outbound tourism,,,,,,
Departures - Thousands,"15,499","15,334","17,180","19,773","21,433","23,761"
Tourism expenditure in other countries - US$ Mn,"4,585","3,751","4,134","4,829","5,536","6,300"
Travel - US$ Mn,"4,023","3,330","3,742","4,461","5,104","5,763"
Passenger transport - US$ Mn,562,421,392,368,432,537
UNITED ARAB EMIRATES,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,..,..,..,..,..,..
Tourism expenditure in the country - US$ Mn,"7,162","7,352","8,577","9,204","10,380","11,564"
Travel - US$ Mn,..,..,..,..,..,..
Passenger transport - US$ Mn,..,..,..,..,..,..
Outbound tourism,,,,,,
Departures - Thousands,..,..,..,..,..,..
Tourism expenditure in other countries - US$ Mn,"13,288","10,347","11,818","13,206","15,072","17,699"
Travel - US$ Mn,..,..,..,..,..,..
Passenger transport - US$ Mn,..,..,..,..,..,..
UNITED KINGDOM,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,"31,888","29,889","29,803","30,798","31,084","32,813"
Arrivals - Thousands,"30,142","28,199","28,295","29,306","29,282","31,169"
Tourism expenditure in the country - US$ Mn,"46,285","38,564","40,746","45,940","45,730","49,404"
Travel - US$ Mn,"36,424","30,498","32,399","35,105","36,244","40,589"
Passenger transport - US$ Mn,"9,861","8,066","8,347","10,835","9,486","8,815"
Outbound tourism,,,,,,
Departures - Thousands,"69,011","58,614","55,562","56,836","56,538","58,510"
Tourism expenditure in other countries - US$ Mn,"83,584","61,133","61,368","64,627","66,004","68,094"
Travel - US$ Mn,"69,792","50,559","49,972","51,105","51,341","52,490"
Passenger transport - US$ Mn,"13,792","10,574","11,396","13,522","14,663","15,604"
UNITED REPUBLIC OF TANZANIA,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,750,695,754,843,"1,043","1,063"
Tourism expenditure in the country - US$ Mn,"1,293","1,192","1,279","1,383","1,605",..
Travel - US$ Mn,"1,289","1,160","1,255","1,353","1,564",..
Passenger transport - US$ Mn,4,32,24,30,41,..
Outbound tourism,,,,,,
Departures - Thousands,..,..,..,..,..,..
Tourism expenditure in other countries - US$ Mn,746,806,861,928,"1,003",..
Travel - US$ Mn,721,766,830,899,967,..
Passenger transport - US$ Mn,25,40,31,29,36,..
UNITED STATES OF AMERICA,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,"58,007","55,103","60,010","62,821","66,657","69,768"
Tourism expenditure in the country - US$ Mn,"170,524","149,510","164,606","184,536","200,092","217,219"
Travel - US$ Mn,"139,568","123,408","133,620","147,773","160,732","176,074"
Passenger transport - US$ Mn,"30,956","26,102","30,986","36,763","39,360","41,145"
Outbound tourism,,,,,,
Departures - Thousands,"63,653","62,051","61,061","59,209","60,696","61,569"
Tourism expenditure in other countries - US$ Mn,"119,217","106,285","110,313","117,327","126,573","132,615"
Travel - US$ Mn,"87,376","81,168","83,057","86,248","91,919","95,271"
Passenger transport - US$ Mn,"31,841","25,117","27,256","31,079","34,654","37,344"
UNITED STATES VIRGIN ISLANDS,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,574,563,590,532,580,570
Tourism expenditure in the country - US$ Mn,"1,157","1,021","1,013","1,085","1,153","1,232"
Travel - US$ Mn,..,..,..,..,..,..
Passenger transport - US$ Mn,..,..,..,..,..,..
Outbound tourism,,,,,,
Departures - Thousands,..,..,..,..,..,..
Tourism expenditure in other countries - US$ Mn,..,..,..,..,..,..
Travel - US$ Mn,..,..,..,..,..,..
Passenger transport - US$ Mn,..,..,..,..,..,..
URUGUAY,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,"1,938","2,055","2,353","2,857","2,695","2,683"
Tourism expenditure in the country - US$ Mn,"1,195","1,460","1,669","2,401","2,219","2,011"
Travel - US$ Mn,"1,051","1,321","1,509","2,203","2,076","1,920"
Passenger transport - US$ Mn,144,139,160,198,143,91
Outbound tourism,,,,,,
Departures - Thousands,734,826,"1,027","1,534","1,816","2,281"
Tourism expenditure in other countries - US$ Mn,466,442,549,797,"1,043","1,466"
Travel - US$ Mn,358,336,419,644,878,"1,312"
Passenger transport - US$ Mn,108,106,130,153,165,154
UZBEKISTAN,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,"1,069","1,215",975,..,..,"1,969"
Tourism expenditure in the country - US$ Mn,..,..,..,..,..,..
Travel - US$ Mn,64,99,121,..,..,..
Passenger transport - US$ Mn,..,..,..,..,..,..
Outbound tourism,,,,,,
Departures - Thousands,"1,150","1,317","1,610",..,..,..
Tourism expenditure in other countries - US$ Mn,..,..,..,..,..,..
Travel - US$ Mn,..,..,..,..,..,..
Passenger transport - US$ Mn,..,..,..,..,..,..
VANUATU,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,91,101,97,94,108,110
Tourism expenditure in the country - US$ Mn,188,214,242,252,288,..
Travel - US$ Mn,169,190,217,226,261,..
Passenger transport - US$ Mn,19,24,25,26,27,..
Outbound tourism,,,,,,
Departures - Thousands,19,20,21,22,23,26
Tourism expenditure in other countries - US$ Mn,32,28,33,39,43,..
Travel - US$ Mn,29,24,29,35,37,..
Passenger transport - US$ Mn,3,4,4,4,6,..
VENEZUELA,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,699,562,526,595,988,986
Tourism expenditure in the country - US$ Mn,"1,097","1,055",794,805,904,..
Travel - US$ Mn,"1,030",990,740,739,844,..
Passenger transport - US$ Mn,67,65,54,66,60,..
Outbound tourism,,,,,,
Departures - Thousands,"1,745","1,651","1,477","1,719","1,734","1,931"
Tourism expenditure in other countries - US$ Mn,"2,594","2,275","2,238","2,922","3,202",..
Travel - US$ Mn,"1,812","1,609","1,617","2,211","2,377",..
Passenger transport - US$ Mn,782,666,621,711,825,..
VIET NAM,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,"4,236","3,747","5,050","6,014","6,848","7,572"
Arrivals - Thousands,..,..,..,..,..,..
Tourism expenditure in the country - US$ Mn,"3,930","3,050","4,450","5,710","6,850","7,530"
Travel - US$ Mn,..,..,..,..,..,..
Passenger transport - US$ Mn,..,..,..,..,..,..
Outbound tourism,,,,,,
Departures - Thousands,..,..,..,..,..,..
Tourism expenditure in other countries - US$ Mn,"1,300","1,100","1,470","1,710","1,856","2,050"
Travel - US$ Mn,..,..,..,..,..,..
Passenger transport - US$ Mn,..,..,..,..,..,..
YEMEN,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,"1,023","1,028","1,025",829,874,990
Tourism expenditure in the country - US$ Mn,..,..,"1,291",910,"1,005","1,097"
Travel - US$ Mn,886,899,"1,161",780,848,940
Passenger transport - US$ Mn,..,..,130,130,157,157
Outbound tourism,,,,,,
Departures - Thousands,..,..,..,..,..,..
Tourism expenditure in other countries - US$ Mn,246,277,252,258,148,161
Travel - US$ Mn,183,214,183,182,73,86
Passenger transport - US$ Mn,63,63,69,76,75,75
ZAMBIA,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,812,710,815,920,859,915
Tourism expenditure in the country - US$ Mn,..,..,..,..,..,..
Travel - US$ Mn,148,98,125,146,155,..
Passenger transport - US$ Mn,..,..,..,..,..,..
Outbound tourism,,,,,,
Departures - Thousands,..,..,..,..,..,..
Tourism expenditure in other countries - US$ Mn,107,83,128,140,154,..
Travel - US$ Mn,64,39,68,76,86,..
Passenger transport - US$ Mn,43,44,60,64,68,..
ZIMBABWE,,,,,,
Inbound tourism,,,,,,
Arrivals - Thousands,"1,956","2,017","2,239","2,423","1,794","1,833"
Arrivals - Thousands,..,..,..,..,..,..
Tourism expenditure in the country - US$ Mn,294,523,634,664,749,846
Travel - US$ Mn,..,..,..,..,..,..
Passenger transport - US$ Mn,..,..,..,..,..,..
Outbound tourism,,,,,,
Departures - Thousands,593,631,650,693,..,..
Tourism expenditure in other countries - US$ Mn,..,..,..,..,..,..
Travel - US$ Mn,..,..,..,..,..,..
Passenger transport - US$ Mn,..,..,..,..,..,..
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
Source: World Tourism Organization (UNWTO),,,,,,
